method,clustering,seed,num_periods,cost,time,distance,data,loss,loss_ct,type,extreme
cross_scenario,k_medoids,4101453586,13,5.75782e7,4.6771877,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,419645993,13,5.75876e7,4.7171536,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,772616242,13,5.76052e7,5.0112017,SqEuclidean,closemixed,115.537413,2,outsample,extreme1
cross_scenario,k_medoids,1536731824,15,5.72861e7,4.5885035,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1944031661,15,5.72865e7,4.7329102,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,195370354,15,5.72877e7,4.5802285,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2392820273,15,5.72787e7,4.5619652,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2931326369,15,5.72837e7,4.7459233,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3012361418,15,5.72946e7,4.7716068,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3763622817,15,5.72843e7,4.7664439,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3796973136,15,5.72935e7,4.8378257,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3815196410,15,5.72937e7,4.6670118,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,604489562,15,5.72939e7,4.7159777,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1587347134,17,5.72843e7,4.7924971,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,186564236,17,5.72768e7,4.6946046,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2166881926,17,5.72773e7,4.5641211,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2186186592,17,5.72721e7,4.9714637,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2238747886,17,5.72811e7,5.0122525,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,224585247,17,5.72633e7,4.3974691,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2339120676,17,5.72756e7,5.0622777,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3093014142,17,5.72806e7,5.0193751,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3258302586,17,5.72763e7,5.020834,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3629043986,17,5.72794e7,4.3546349,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1088367163,19,5.72698e7,4.9456979,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1245540782,19,5.72659e7,4.9272946,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2410109332,19,5.7265e7,4.7164592,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2455416769,19,5.72757e7,4.5060099,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2591120440,19,5.72725e7,5.1789932,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2650271871,19,5.72698e7,4.9167889,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2789252227,19,5.7258e7,5.236378,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3130995382,19,5.72715e7,5.0387167,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3357853995,19,5.72802e7,4.4677765,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,824849990,19,5.72608e7,4.9959051,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1244389436,21,5.72557e7,4.755287,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1393653782,21,5.72544e7,4.9109517,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1761682951,21,5.72454e7,4.7649522,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,196162340,21,5.72533e7,4.9925535,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1984034111,21,5.72461e7,5.1033042,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2569047889,21,5.72566e7,5.0451343,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3286463093,21,5.72459e7,5.0920782,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,4196464565,21,5.72564e7,5.1221123,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,744301781,21,5.72536e7,5.0310877,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,760014603,21,5.72581e7,4.4564567,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2193967569,23,5.72606e7,4.9710342,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2546464051,23,5.72573e7,4.7475055,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2938742229,23,5.72384e7,4.7757715,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,313447314,23,5.72358e7,4.620904,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3164855826,23,5.72584e7,4.7597711,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3173192974,23,5.72471e7,4.6897132,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3527549645,23,5.72652e7,5.1821585,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3913193451,23,5.72526e7,5.1508953,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,714332685,23,5.7241e7,4.4842741,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,890890131,23,5.7254e7,4.7968501,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1134130444,25,5.71218e7,4.9377223,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2658990538,25,5.71234e7,4.9626889,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2726541456,25,5.71203e7,5.0299859,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2894918851,25,5.71178e7,5.1536654,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3351175237,25,5.7159e7,4.6746877,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,343301208,25,5.71261e7,4.7931543,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,4135971217,25,5.71205e7,4.8194238,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,4145110716,25,5.71137e7,4.7943212,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,448376330,25,5.71281e7,5.1438192,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,47449323,25,5.71552e7,5.0797313,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1161276258,27,5.71206e7,5.1464335,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1233541653,27,5.7122e7,5.1316976,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1267936167,27,5.71132e7,5.2142745,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1653248667,27,5.71151e7,5.2134524,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2437521778,27,5.71465e7,5.0810192,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2524306086,27,5.71324e7,4.8362304,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2606414571,27,5.71154e7,5.1356836,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2821296471,27,5.71177e7,4.8263754,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3155655383,27,5.71197e7,4.8293873,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,463779685,27,5.71174e7,5.1497288,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1113698075,29,5.71262e7,5.1374929,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1125327650,29,5.70957e7,5.0301669,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1398119942,29,5.71023e7,5.2983218,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1669407957,29,5.70813e7,5.2941589,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1792506398,29,5.71028e7,5.1224862,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2439649745,29,5.70738e7,5.0097554,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2730667678,29,5.71024e7,5.014032,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2843080965,29,5.71083e7,4.7545121,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3434031776,29,5.71102e7,4.8789976,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,950202798,29,5.71003e7,4.8866586,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1042382051,3,5.97262e7,4.2028303,SqEuclidean,closemixed,1719.589124,9,outsample,extreme1
cross_scenario,k_medoids,1617230705,3,5.97262e7,4.0223106,SqEuclidean,closemixed,1719.589124,9,outsample,extreme1
cross_scenario,k_medoids,1690918982,3,6.09198e7,4.1535862,SqEuclidean,closemixed,847.177516,3,outsample,extreme1
cross_scenario,k_medoids,2011904635,3,5.97259e7,4.1531905,SqEuclidean,closemixed,1719.589124,9,outsample,extreme1
cross_scenario,k_medoids,208019063,3,5.97262e7,4.1082282,SqEuclidean,closemixed,1719.589124,9,outsample,extreme1
cross_scenario,k_medoids,2175589206,3,5.97262e7,4.2926161,SqEuclidean,closemixed,1719.589124,9,outsample,extreme1
cross_scenario,k_medoids,2331872192,3,5.97262e7,4.1528366,SqEuclidean,closemixed,1719.589124,9,outsample,extreme1
cross_scenario,k_medoids,2859914000,3,5.97259e7,4.2175478,SqEuclidean,closemixed,1719.589124,9,outsample,extreme1
cross_scenario,k_medoids,3409952330,3,5.97259e7,4.1017045,SqEuclidean,closemixed,1719.589124,9,outsample,extreme1
cross_scenario,k_medoids,488813374,3,5.97259e7,4.1280894,SqEuclidean,closemixed,1719.589124,9,outsample,extreme1
cross_scenario,k_medoids,1349996306,31,5.69793e7,4.8414643,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1462714024,31,5.69841e7,5.389583,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1579127763,31,5.69839e7,5.0639878,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1648351254,31,5.69852e7,4.8614694,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2030289235,31,5.69857e7,4.8161921,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2462588561,31,5.6979e7,4.7690133,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2929172095,31,5.69856e7,5.4196852,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2944528308,31,5.69875e7,5.0084982,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,295145311,31,5.69829e7,4.6878136,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3899371692,31,5.69869e7,4.9651263,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1038419084,33,5.69785e7,5.0487026,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1109759726,33,5.69823e7,4.9764344,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1963882461,33,5.6992e7,5.1830075,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1989163906,33,5.69829e7,5.2440212,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2479233904,33,5.6981e7,5.092621,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2497612078,33,5.69858e7,5.1082109,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3214090957,33,5.69826e7,4.9944757,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3465092140,33,5.6975e7,5.1900395,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,4061834237,33,5.69691e7,5.2690288,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,52313467,33,5.69867e7,5.1999898,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1208640119,35,5.69677e7,5.1912788,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1428058240,35,5.69837e7,4.932668,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,15941194,35,5.69797e7,5.1038794,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2213813141,35,5.69821e7,5.1942828,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2291375163,35,5.69803e7,4.9178091,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,236500538,35,5.69747e7,4.9131345,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,252145784,35,5.69816e7,4.9157645,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2544196106,35,5.6989e7,5.2015736,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2745802022,35,5.69704e7,5.1898218,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3596893902,35,5.69714e7,5.2531,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1380354363,37,5.69854e7,5.209215,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3048518942,37,5.69715e7,5.2357505,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3182806193,37,5.697e7,5.2846673,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3244629827,37,5.69729e7,5.3195969,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3452769998,37,5.69723e7,5.2712304,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,4262333788,37,5.69745e7,5.2497881,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,45994245,37,5.69643e7,5.1834131,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,67569244,37,5.6978e7,5.250812,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,814300562,37,5.69472e7,5.278997,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,870981686,37,5.69643e7,5.1740866,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1129760376,39,5.66651e7,5.1492784,SqEuclidean,closemixed,2125.708119,2,outsample,extreme1
cross_scenario,k_medoids,148104383,39,5.66679e7,4.9157415,SqEuclidean,closemixed,2125.708119,2,outsample,extreme1
cross_scenario,k_medoids,1655289285,39,5.6666e7,5.0779759,SqEuclidean,closemixed,2125.708119,2,outsample,extreme1
cross_scenario,k_medoids,1845695973,39,5.66591e7,4.8320615,SqEuclidean,closemixed,2125.708119,2,outsample,extreme1
cross_scenario,k_medoids,2121257682,39,5.66582e7,5.312989,SqEuclidean,closemixed,2125.708119,2,outsample,extreme1
cross_scenario,k_medoids,2943233938,39,5.66737e7,5.2645712,SqEuclidean,closemixed,2125.708119,2,outsample,extreme1
cross_scenario,k_medoids,3030918353,39,5.6663e7,5.2223414,SqEuclidean,closemixed,2125.708119,2,outsample,extreme1
cross_scenario,k_medoids,3096268031,39,5.6659e7,5.324921,SqEuclidean,closemixed,2125.708119,2,outsample,extreme1
cross_scenario,k_medoids,3338611973,39,5.66648e7,5.177777,SqEuclidean,closemixed,2125.708119,2,outsample,extreme1
cross_scenario,k_medoids,662283236,39,5.6675e7,5.217838,SqEuclidean,closemixed,2125.708119,2,outsample,extreme1
cross_scenario,k_medoids,1005104349,41,5.64027e7,5.2641748,SqEuclidean,closemixed,4105.826979,4,outsample,extreme1
cross_scenario,k_medoids,1534696584,41,5.63995e7,5.1014072,SqEuclidean,closemixed,4105.826979,4,outsample,extreme1
cross_scenario,k_medoids,225016911,41,5.64007e7,5.2831711,SqEuclidean,closemixed,4105.826979,4,outsample,extreme1
cross_scenario,k_medoids,2317592996,41,5.6403e7,5.1767102,SqEuclidean,closemixed,4105.826979,4,outsample,extreme1
cross_scenario,k_medoids,2716090479,41,5.63983e7,5.196944,SqEuclidean,closemixed,4105.826979,4,outsample,extreme1
cross_scenario,k_medoids,3258958499,41,5.63922e7,5.2324492,SqEuclidean,closemixed,4105.826979,4,outsample,extreme1
cross_scenario,k_medoids,329433595,41,5.64163e7,5.1117597,SqEuclidean,closemixed,4105.826979,4,outsample,extreme1
cross_scenario,k_medoids,3444774395,41,5.64011e7,5.1934791,SqEuclidean,closemixed,4105.826979,4,outsample,extreme1
cross_scenario,k_medoids,438234340,41,5.64053e7,5.1994412,SqEuclidean,closemixed,4105.826979,4,outsample,extreme1
cross_scenario,k_medoids,953901905,41,5.64037e7,5.3242331,SqEuclidean,closemixed,4105.826979,4,outsample,extreme1
cross_scenario,k_medoids,1660595499,5,5.87473e7,4.9757504,SqEuclidean,closemixed,1742.205939,9,outsample,extreme1
cross_scenario,k_medoids,1714105051,5,5.87124e7,5.0598561,SqEuclidean,closemixed,847.177516,3,outsample,extreme1
cross_scenario,k_medoids,2169593505,5,5.87124e7,4.7031581,SqEuclidean,closemixed,847.177516,3,outsample,extreme1
cross_scenario,k_medoids,2538991366,5,5.87104e7,4.810626,SqEuclidean,closemixed,847.177516,3,outsample,extreme1
cross_scenario,k_medoids,2909674750,5,5.87414e7,4.515691,SqEuclidean,closemixed,1742.205939,9,outsample,extreme1
cross_scenario,k_medoids,3018546641,5,5.86767e7,4.9969739,SqEuclidean,closemixed,153.686887,2,outsample,extreme1
cross_scenario,k_medoids,3634057553,5,5.87064e7,4.6510915,SqEuclidean,closemixed,847.177516,3,outsample,extreme1
cross_scenario,k_medoids,4139823947,5,5.87074e7,4.739241,SqEuclidean,closemixed,847.177516,3,outsample,extreme1
cross_scenario,k_medoids,4197766176,5,5.87117e7,4.6812061,SqEuclidean,closemixed,847.177516,3,outsample,extreme1
cross_scenario,k_medoids,5947179,5,5.87424e7,4.7199577,SqEuclidean,closemixed,1742.205939,9,outsample,extreme1
cross_scenario,k_medoids,1006581332,7,5.8048e7,4.9663543,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1176932870,7,5.80454e7,4.892473,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1821427372,7,5.80456e7,4.8950777,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2689963385,7,5.80519e7,4.9079532,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2751971336,7,5.8048e7,4.9724322,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3385142830,7,5.80455e7,4.9202491,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3409620994,7,5.80487e7,4.8021341,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,447101461,7,5.8052e7,4.9782459,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,468006976,7,5.80474e7,4.7519405,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,880982686,7,5.80475e7,4.798919,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1130292821,9,5.77423e7,4.6532813,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1392296365,9,5.77454e7,4.988535,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2814468992,9,5.77265e7,4.967249,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3044209910,9,5.77139e7,5.1140518,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3261319673,9,5.77247e7,5.0687667,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3543870990,9,5.77383e7,4.9606263,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3602499071,9,5.77389e7,5.2079497,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3926221275,9,5.77404e7,4.8310993,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,42413356,9,5.77441e7,4.7299279,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,697383862,9,5.77401e7,4.6622023,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_means,1355586937,11,5.76542e7,5.023521,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_means,1768760743,11,5.76509e7,5.0833966,CosineDist,closemixed,0.0,0,outsample,extreme1
