location,technology,time_step,availability,scenario,period,timestep
BLK,WindOn,3590,0.076,1900,150,14
BLK,WindOn,3591,0.078,1900,150,15
BLK,WindOn,3592,0.075,1900,150,16
BLK,WindOn,3593,0.07,1900,150,17
BLK,WindOn,3594,0.071,1900,150,18
BLK,WindOn,3595,0.079,1900,150,19
BLK,WindOn,3596,0.093,1900,150,20
BLK,WindOn,3597,0.114,1900,150,21
BLK,WindOn,3598,0.13,1900,150,22
BLK,WindOn,3599,0.135,1900,150,23
BLK,WindOn,3600,0.136,1900,150,24
BLK,WindOn,7177,0.272,1900,300,1
BLK,WindOn,7178,0.283,1900,300,2
BLK,WindOn,7179,0.291,1900,300,3
BLK,WindOn,7180,0.291,1900,300,4
BLK,WindOn,7181,0.291,1900,300,5
BLK,WindOn,7182,0.285,1900,300,6
BLK,WindOn,7183,0.248,1900,300,7
BLK,WindOn,7184,0.239,1900,300,8
BLK,WindOn,7185,0.244,1900,300,9
BLK,WindOn,7186,0.24,1900,300,10
BLK,WindOn,7187,0.224,1900,300,11
BLK,WindOn,7188,0.213,1900,300,12
BLK,WindOn,7189,0.211,1900,300,13
BLK,WindOn,7190,0.212,1900,300,14
BLK,WindOn,7191,0.207,1900,300,15
BLK,WindOn,7192,0.227,1900,300,16
BLK,WindOn,7193,0.259,1900,300,17
BLK,WindOn,7194,0.272,1900,300,18
BLK,WindOn,7195,0.273,1900,300,19
BLK,WindOn,7196,0.272,1900,300,20
BLK,WindOn,7197,0.273,1900,300,21
BLK,WindOn,7198,0.268,1900,300,22
BLK,WindOn,7199,0.266,1900,300,23
BLK,WindOn,7200,0.271,1900,300,24
BLT,SunPV,1,0.0,1900,1,1
BLT,SunPV,2,0.0,1900,1,2
BLT,SunPV,3,0.0,1900,1,3
BLT,SunPV,4,0.0,1900,1,4
BLT,SunPV,5,0.0,1900,1,5
BLT,SunPV,6,0.0,1900,1,6
BLT,SunPV,7,0.0,1900,1,7
BLT,SunPV,8,0.002,1900,1,8
BLT,SunPV,9,0.025,1900,1,9
BLT,SunPV,10,0.036,1900,1,10
BLT,SunPV,11,0.027,1900,1,11
BLT,SunPV,12,0.019,1900,1,12
BLT,SunPV,13,0.01,1900,1,13
BLT,SunPV,14,0.002,1900,1,14
BLT,SunPV,15,0.0,1900,1,15
BLT,SunPV,16,0.0,1900,1,16
BLT,SunPV,17,0.0,1900,1,17
BLT,SunPV,18,0.0,1900,1,18
BLT,SunPV,19,0.0,1900,1,19
BLT,SunPV,20,0.0,1900,1,20
BLT,SunPV,21,0.0,1900,1,21
BLT,SunPV,22,0.0,1900,1,22
BLT,SunPV,23,0.0,1900,1,23
BLT,SunPV,24,0.0,1900,1,24
BLT,SunPV,3577,0.0,1900,150,1
BLT,SunPV,3578,0.0,1900,150,2
BLT,SunPV,3579,0.002,1900,150,3
BLT,SunPV,3580,0.041,1900,150,4
BLT,SunPV,3581,0.148,1900,150,5
BLT,SunPV,3582,0.298,1900,150,6
BLT,SunPV,3583,0.444,1900,150,7
BLT,SunPV,3584,0.575,1900,150,8
BLT,SunPV,3585,0.66,1900,150,9
BLT,SunPV,3586,0.686,1900,150,10
BLT,SunPV,3587,0.662,1900,150,11
BLT,SunPV,3588,0.617,1900,150,12
BLT,SunPV,3589,0.534,1900,150,13
BLT,SunPV,3590,0.438,1900,150,14
BLT,SunPV,3591,0.316,1900,150,15
BLT,SunPV,3592,0.204,1900,150,16
BLT,SunPV,3593,0.126,1900,150,17
BLT,SunPV,3594,0.048,1900,150,18
BLT,SunPV,3595,0.005,1900,150,19
BLT,SunPV,3596,0.0,1900,150,20
BLT,SunPV,3597,0.0,1900,150,21
BLT,SunPV,3598,0.0,1900,150,22
BLT,SunPV,3599,0.0,1900,150,23
BLT,SunPV,3600,0.0,1900,150,24
BLT,SunPV,7177,0.0,1900,300,1
BLT,SunPV,7178,0.0,1900,300,2
BLT,SunPV,7179,0.0,1900,300,3
BLT,SunPV,7180,0.0,1900,300,4
BLT,SunPV,7181,0.0,1900,300,5
BLT,SunPV,7182,0.0,1900,300,6
BLT,SunPV,7183,0.039,1900,300,7
BLT,SunPV,7184,0.132,1900,300,8
BLT,SunPV,7185,0.184,1900,300,9
BLT,SunPV,7186,0.174,1900,300,10
BLT,SunPV,7187,0.162,1900,300,11
BLT,SunPV,7188,0.127,1900,300,12
BLT,SunPV,7189,0.084,1900,300,13
BLT,SunPV,7190,0.05,1900,300,14
BLT,SunPV,7191,0.011,1900,300,15
BLT,SunPV,7192,0.0,1900,300,16
BLT,SunPV,7193,0.0,1900,300,17
BLT,SunPV,7194,0.0,1900,300,18
BLT,SunPV,7195,0.0,1900,300,19
BLT,SunPV,7196,0.0,1900,300,20
BLT,SunPV,7197,0.0,1900,300,21
BLT,SunPV,7198,0.0,1900,300,22
BLT,SunPV,7199,0.0,1900,300,23
BLT,SunPV,7200,0.0,1900,300,24
BLT,WindOff,1,0.736,1900,1,1
BLT,WindOff,2,0.725,1900,1,2
BLT,WindOff,3,0.703,1900,1,3
BLT,WindOff,4,0.741,1900,1,4
BLT,WindOff,5,0.76,1900,1,5
BLT,WindOff,6,0.808,1900,1,6
BLT,WindOff,7,0.872,1900,1,7
BLT,WindOff,8,0.821,1900,1,8
BLT,WindOff,9,0.78,1900,1,9
BLT,WindOff,10,0.783,1900,1,10
BLT,WindOff,11,0.751,1900,1,11
BLT,WindOff,12,0.804,1900,1,12
BLT,WindOff,13,0.855,1900,1,13
BLT,WindOff,14,0.881,1900,1,14
BLT,WindOff,15,0.916,1900,1,15
BLT,WindOff,16,0.911,1900,1,16
BLT,WindOff,17,0.919,1900,1,17
BLT,WindOff,18,0.939,1900,1,18
BLT,WindOff,19,0.946,1900,1,19
BLT,WindOff,20,0.947,1900,1,20
BLT,WindOff,21,0.92,1900,1,21
BLT,WindOff,22,0.919,1900,1,22
BLT,WindOff,23,0.972,1900,1,23
BLT,WindOff,24,0.965,1900,1,24
BLT,WindOff,3577,0.433,1900,150,1
BLT,WindOff,3578,0.616,1900,150,2
BLT,WindOff,3579,0.634,1900,150,3
BLT,WindOff,3580,0.689,1900,150,4
BLT,WindOff,3581,0.648,1900,150,5
BLT,WindOff,3582,0.695,1900,150,6
BLT,WindOff,3583,0.693,1900,150,7
BLT,WindOff,3584,0.651,1900,150,8
BLT,WindOff,3585,0.755,1900,150,9
BLT,WindOff,3586,0.82,1900,150,10
BLT,WindOff,3587,0.834,1900,150,11
BLT,WindOff,3588,0.799,1900,150,12
BLT,WindOff,3589,0.84,1900,150,13
BLT,WindOff,3590,0.807,1900,150,14
BLT,WindOff,3591,0.758,1900,150,15
BLT,WindOff,3592,0.784,1900,150,16
BLT,WindOff,3593,0.874,1900,150,17
BLT,WindOff,3594,0.767,1900,150,18
BLT,WindOff,3595,0.765,1900,150,19
BLT,WindOff,3596,0.813,1900,150,20
BLT,WindOff,3597,0.809,1900,150,21
BLT,WindOff,3598,0.802,1900,150,22
BLT,WindOff,3599,0.822,1900,150,23
BLT,WindOff,3600,0.839,1900,150,24
BLT,WindOff,7177,0.611,1900,300,1
BLT,WindOff,7178,0.638,1900,300,2
BLT,WindOff,7179,0.663,1900,300,3
BLT,WindOff,7180,0.657,1900,300,4
BLT,WindOff,7181,0.594,1900,300,5
BLT,WindOff,7182,0.521,1900,300,6
BLT,WindOff,7183,0.62,1900,300,7
BLT,WindOff,7184,0.633,1900,300,8
BLT,WindOff,7185,0.535,1900,300,9
BLT,WindOff,7186,0.576,1900,300,10
BLT,WindOff,7187,0.619,1900,300,11
BLT,WindOff,7188,0.676,1900,300,12
BLT,WindOff,7189,0.62,1900,300,13
BLT,WindOff,7190,0.648,1900,300,14
BLT,WindOff,7191,0.581,1900,300,15
BLT,WindOff,7192,0.658,1900,300,16
BLT,WindOff,7193,0.658,1900,300,17
BLT,WindOff,7194,0.515,1900,300,18
BLT,WindOff,7195,0.394,1900,300,19
BLT,WindOff,7196,0.306,1900,300,20
BLT,WindOff,7197,0.305,1900,300,21
BLT,WindOff,7198,0.276,1900,300,22
BLT,WindOff,7199,0.317,1900,300,23
BLT,WindOff,7200,0.269,1900,300,24
BLT,WindOn,1,0.307,1900,1,1
BLT,WindOn,2,0.318,1900,1,2
BLT,WindOn,3,0.334,1900,1,3
BLT,WindOn,4,0.346,1900,1,4
BLT,WindOn,5,0.365,1900,1,5
BLT,WindOn,6,0.388,1900,1,6
BLT,WindOn,7,0.413,1900,1,7
BLT,WindOn,8,0.447,1900,1,8
BLT,WindOn,9,0.466,1900,1,9
BLT,WindOn,10,0.506,1900,1,10
BLT,WindOn,11,0.57,1900,1,11
BLT,WindOn,12,0.609,1900,1,12
BLT,WindOn,13,0.585,1900,1,13
BLT,WindOn,14,0.564,1900,1,14
BLT,WindOn,15,0.565,1900,1,15
BLT,WindOn,16,0.602,1900,1,16
BLT,WindOn,17,0.647,1900,1,17
BLT,WindOn,18,0.665,1900,1,18
BLT,WindOn,19,0.639,1900,1,19
BLT,WindOn,20,0.642,1900,1,20
BLT,WindOn,21,0.636,1900,1,21
BLT,WindOn,22,0.625,1900,1,22
BLT,WindOn,23,0.602,1900,1,23
BLT,WindOn,24,0.575,1900,1,24
BLT,WindOn,3577,0.134,1900,150,1
BLT,WindOn,3578,0.17,1900,150,2
BLT,WindOn,3579,0.198,1900,150,3
BLT,WindOn,3580,0.181,1900,150,4
BLT,WindOn,3581,0.159,1900,150,5
BLT,WindOn,3582,0.173,1900,150,6
BLT,WindOn,3583,0.234,1900,150,7
BLT,WindOn,3584,0.287,1900,150,8
BLT,WindOn,3585,0.325,1900,150,9
BLT,WindOn,3586,0.356,1900,150,10
BLT,WindOn,3587,0.374,1900,150,11
BLT,WindOn,3588,0.375,1900,150,12
BLT,WindOn,3589,0.365,1900,150,13
BLT,WindOn,3590,0.382,1900,150,14
BLT,WindOn,3591,0.416,1900,150,15
BLT,WindOn,3592,0.433,1900,150,16
BLT,WindOn,3593,0.421,1900,150,17
BLT,WindOn,3594,0.383,1900,150,18
BLT,WindOn,3595,0.393,1900,150,19
BLT,WindOn,3596,0.416,1900,150,20
BLT,WindOn,3597,0.416,1900,150,21
BLT,WindOn,3598,0.392,1900,150,22
BLT,WindOn,3599,0.359,1900,150,23
BLT,WindOn,3600,0.334,1900,150,24
BLT,WindOn,7177,0.212,1900,300,1
BLT,WindOn,7178,0.231,1900,300,2
BLT,WindOn,7179,0.244,1900,300,3
BLT,WindOn,7180,0.254,1900,300,4
BLT,WindOn,7181,0.278,1900,300,5
BLT,WindOn,7182,0.307,1900,300,6
BLT,WindOn,7183,0.323,1900,300,7
BLT,WindOn,7184,0.312,1900,300,8
BLT,WindOn,7185,0.364,1900,300,9
BLT,WindOn,7186,0.401,1900,300,10
BLT,WindOn,7187,0.407,1900,300,11
BLT,WindOn,7188,0.422,1900,300,12
BLT,WindOn,7189,0.414,1900,300,13
BLT,WindOn,7190,0.39,1900,300,14
BLT,WindOn,7191,0.351,1900,300,15
BLT,WindOn,7192,0.343,1900,300,16
BLT,WindOn,7193,0.329,1900,300,17
BLT,WindOn,7194,0.312,1900,300,18
BLT,WindOn,7195,0.289,1900,300,19
BLT,WindOn,7196,0.268,1900,300,20
BLT,WindOn,7197,0.249,1900,300,21
BLT,WindOn,7198,0.222,1900,300,22
BLT,WindOn,7199,0.194,1900,300,23
BLT,WindOn,7200,0.173,1900,300,24
CZE,SunPV,1,0.0,1900,1,1
CZE,SunPV,2,0.0,1900,1,2
CZE,SunPV,3,0.0,1900,1,3
CZE,SunPV,4,0.0,1900,1,4
CZE,SunPV,5,0.0,1900,1,5
CZE,SunPV,6,0.0,1900,1,6
CZE,SunPV,7,0.0,1900,1,7
CZE,SunPV,8,0.002,1900,1,8
CZE,SunPV,9,0.04,1900,1,9
CZE,SunPV,10,0.051,1900,1,10
CZE,SunPV,11,0.053,1900,1,11
CZE,SunPV,12,0.073,1900,1,12
CZE,SunPV,13,0.088,1900,1,13
CZE,SunPV,14,0.07,1900,1,14
CZE,SunPV,15,0.027,1900,1,15
CZE,SunPV,16,0.0,1900,1,16
CZE,SunPV,17,0.0,1900,1,17
CZE,SunPV,18,0.0,1900,1,18
CZE,SunPV,19,0.0,1900,1,19
CZE,SunPV,20,0.0,1900,1,20
CZE,SunPV,21,0.0,1900,1,21
CZE,SunPV,22,0.0,1900,1,22
CZE,SunPV,23,0.0,1900,1,23
CZE,SunPV,24,0.0,1900,1,24
CZE,SunPV,3577,0.0,1900,150,1
CZE,SunPV,3578,0.0,1900,150,2
CZE,SunPV,3579,0.0,1900,150,3
CZE,SunPV,3580,0.0,1900,150,4
CZE,SunPV,3581,0.026,1900,150,5
CZE,SunPV,3582,0.132,1900,150,6
CZE,SunPV,3583,0.271,1900,150,7
CZE,SunPV,3584,0.38,1900,150,8
CZE,SunPV,3585,0.443,1900,150,9
CZE,SunPV,3586,0.456,1900,150,10
CZE,SunPV,3587,0.384,1900,150,11
CZE,SunPV,3588,0.346,1900,150,12
CZE,SunPV,3589,0.404,1900,150,13
CZE,SunPV,3590,0.406,1900,150,14
CZE,SunPV,3591,0.354,1900,150,15
CZE,SunPV,3592,0.287,1900,150,16
CZE,SunPV,3593,0.204,1900,150,17
CZE,SunPV,3594,0.078,1900,150,18
CZE,SunPV,3595,0.011,1900,150,19
CZE,SunPV,3596,0.0,1900,150,20
CZE,SunPV,3597,0.0,1900,150,21
CZE,SunPV,3598,0.0,1900,150,22
CZE,SunPV,3599,0.0,1900,150,23
CZE,SunPV,3600,0.0,1900,150,24
CZE,SunPV,7177,0.0,1900,300,1
CZE,SunPV,7178,0.0,1900,300,2
CZE,SunPV,7179,0.0,1900,300,3
CZE,SunPV,7180,0.0,1900,300,4
CZE,SunPV,7181,0.0,1900,300,5
CZE,SunPV,7182,0.0,1900,300,6
CZE,SunPV,7183,0.013,1900,300,7
CZE,SunPV,7184,0.056,1900,300,8
CZE,SunPV,7185,0.076,1900,300,9
CZE,SunPV,7186,0.077,1900,300,10
CZE,SunPV,7187,0.103,1900,300,11
CZE,SunPV,7188,0.123,1900,300,12
CZE,SunPV,7189,0.119,1900,300,13
CZE,SunPV,7190,0.11,1900,300,14
CZE,SunPV,7191,0.07,1900,300,15
CZE,SunPV,7192,0.014,1900,300,16
CZE,SunPV,7193,0.0,1900,300,17
CZE,SunPV,7194,0.0,1900,300,18
CZE,SunPV,7195,0.0,1900,300,19
CZE,SunPV,7196,0.0,1900,300,20
CZE,SunPV,7197,0.0,1900,300,21
CZE,SunPV,7198,0.0,1900,300,22
CZE,SunPV,7199,0.0,1900,300,23
CZE,SunPV,7200,0.0,1900,300,24
CZE,WindOff,1,0.0,1900,1,1
CZE,WindOff,2,0.0,1900,1,2
CZE,WindOff,3,0.0,1900,1,3
CZE,WindOff,4,0.0,1900,1,4
CZE,WindOff,5,0.0,1900,1,5
CZE,WindOff,6,0.0,1900,1,6
CZE,WindOff,7,0.0,1900,1,7
CZE,WindOff,8,0.0,1900,1,8
CZE,WindOff,9,0.0,1900,1,9
CZE,WindOff,10,0.0,1900,1,10
CZE,WindOff,11,0.0,1900,1,11
CZE,WindOff,12,0.0,1900,1,12
CZE,WindOff,13,0.0,1900,1,13
CZE,WindOff,14,0.0,1900,1,14
CZE,WindOff,15,0.0,1900,1,15
CZE,WindOff,16,0.0,1900,1,16
CZE,WindOff,17,0.0,1900,1,17
CZE,WindOff,18,0.0,1900,1,18
CZE,WindOff,19,0.0,1900,1,19
CZE,WindOff,20,0.0,1900,1,20
CZE,WindOff,21,0.0,1900,1,21
CZE,WindOff,22,0.0,1900,1,22
CZE,WindOff,23,0.0,1900,1,23
CZE,WindOff,24,0.0,1900,1,24
CZE,WindOff,3577,0.0,1900,150,1
CZE,WindOff,3578,0.0,1900,150,2
CZE,WindOff,3579,0.0,1900,150,3
CZE,WindOff,3580,0.0,1900,150,4
CZE,WindOff,3581,0.0,1900,150,5
CZE,WindOff,3582,0.0,1900,150,6
CZE,WindOff,3583,0.0,1900,150,7
CZE,WindOff,3584,0.0,1900,150,8
CZE,WindOff,3585,0.0,1900,150,9
CZE,WindOff,3586,0.0,1900,150,10
CZE,WindOff,3587,0.0,1900,150,11
CZE,WindOff,3588,0.0,1900,150,12
CZE,WindOff,3589,0.0,1900,150,13
CZE,WindOff,3590,0.0,1900,150,14
CZE,WindOff,3591,0.0,1900,150,15
CZE,WindOff,3592,0.0,1900,150,16
CZE,WindOff,3593,0.0,1900,150,17
CZE,WindOff,3594,0.0,1900,150,18
CZE,WindOff,3595,0.0,1900,150,19
CZE,WindOff,3596,0.0,1900,150,20
CZE,WindOff,3597,0.0,1900,150,21
CZE,WindOff,3598,0.0,1900,150,22
CZE,WindOff,3599,0.0,1900,150,23
CZE,WindOff,3600,0.0,1900,150,24
CZE,WindOff,7177,0.0,1900,300,1
CZE,WindOff,7178,0.0,1900,300,2
CZE,WindOff,7179,0.0,1900,300,3
CZE,WindOff,7180,0.0,1900,300,4
CZE,WindOff,7181,0.0,1900,300,5
CZE,WindOff,7182,0.0,1900,300,6
CZE,WindOff,7183,0.0,1900,300,7
CZE,WindOff,7184,0.0,1900,300,8
CZE,WindOff,7185,0.0,1900,300,9
CZE,WindOff,7186,0.0,1900,300,10
CZE,WindOff,7187,0.0,1900,300,11
CZE,WindOff,7188,0.0,1900,300,12
CZE,WindOff,7189,0.0,1900,300,13
CZE,WindOff,7190,0.0,1900,300,14
CZE,WindOff,7191,0.0,1900,300,15
CZE,WindOff,7192,0.0,1900,300,16
CZE,WindOff,7193,0.0,1900,300,17
CZE,WindOff,7194,0.0,1900,300,18
CZE,WindOff,7195,0.0,1900,300,19
CZE,WindOff,7196,0.0,1900,300,20
CZE,WindOff,7197,0.0,1900,300,21
CZE,WindOff,7198,0.0,1900,300,22
CZE,WindOff,7199,0.0,1900,300,23
CZE,WindOff,7200,0.0,1900,300,24
CZE,WindOn,1,0.195,1900,1,1
CZE,WindOn,2,0.195,1900,1,2
CZE,WindOn,3,0.197,1900,1,3
CZE,WindOn,4,0.197,1900,1,4
CZE,WindOn,5,0.203,1900,1,5
CZE,WindOn,6,0.199,1900,1,6
CZE,WindOn,7,0.188,1900,1,7
CZE,WindOn,8,0.164,1900,1,8
CZE,WindOn,9,0.147,1900,1,9
CZE,WindOn,10,0.146,1900,1,10
CZE,WindOn,11,0.177,1900,1,11
CZE,WindOn,12,0.211,1900,1,12
CZE,WindOn,13,0.204,1900,1,13
CZE,WindOn,14,0.203,1900,1,14
CZE,WindOn,15,0.227,1900,1,15
CZE,WindOn,16,0.271,1900,1,16
CZE,WindOn,17,0.273,1900,1,17
CZE,WindOn,18,0.254,1900,1,18
CZE,WindOn,19,0.257,1900,1,19
CZE,WindOn,20,0.275,1900,1,20
CZE,WindOn,21,0.294,1900,1,21
CZE,WindOn,22,0.311,1900,1,22
CZE,WindOn,23,0.341,1900,1,23
CZE,WindOn,24,0.389,1900,1,24
CZE,WindOn,3577,0.334,1900,150,1
CZE,WindOn,3578,0.327,1900,150,2
CZE,WindOn,3579,0.309,1900,150,3
CZE,WindOn,3580,0.263,1900,150,4
CZE,WindOn,3581,0.222,1900,150,5
CZE,WindOn,3582,0.257,1900,150,6
CZE,WindOn,3583,0.369,1900,150,7
CZE,WindOn,3584,0.514,1900,150,8
CZE,WindOn,3585,0.574,1900,150,9
CZE,WindOn,3586,0.564,1900,150,10
CZE,WindOn,3587,0.554,1900,150,11
CZE,WindOn,3588,0.558,1900,150,12
CZE,WindOn,3589,0.552,1900,150,13
CZE,WindOn,3590,0.527,1900,150,14
CZE,WindOn,3591,0.482,1900,150,15
CZE,WindOn,3592,0.436,1900,150,16
CZE,WindOn,3593,0.388,1900,150,17
CZE,WindOn,3594,0.279,1900,150,18
CZE,WindOn,3595,0.211,1900,150,19
CZE,WindOn,3596,0.185,1900,150,20
CZE,WindOn,3597,0.147,1900,150,21
CZE,WindOn,3598,0.11,1900,150,22
CZE,WindOn,3599,0.09,1900,150,23
CZE,WindOn,3600,0.084,1900,150,24
CZE,WindOn,7177,0.26,1900,300,1
CZE,WindOn,7178,0.241,1900,300,2
CZE,WindOn,7179,0.221,1900,300,3
CZE,WindOn,7180,0.224,1900,300,4
CZE,WindOn,7181,0.224,1900,300,5
CZE,WindOn,7182,0.229,1900,300,6
CZE,WindOn,7183,0.247,1900,300,7
CZE,WindOn,7184,0.25,1900,300,8
CZE,WindOn,7185,0.296,1900,300,9
CZE,WindOn,7186,0.363,1900,300,10
CZE,WindOn,7187,0.371,1900,300,11
CZE,WindOn,7188,0.355,1900,300,12
CZE,WindOn,7189,0.331,1900,300,13
CZE,WindOn,7190,0.308,1900,300,14
CZE,WindOn,7191,0.27,1900,300,15
CZE,WindOn,7192,0.268,1900,300,16
CZE,WindOn,7193,0.35,1900,300,17
CZE,WindOn,7194,0.406,1900,300,18
CZE,WindOn,7195,0.412,1900,300,19
CZE,WindOn,7196,0.406,1900,300,20
CZE,WindOn,7197,0.378,1900,300,21
CZE,WindOn,7198,0.355,1900,300,22
CZE,WindOn,7199,0.311,1900,300,23
CZE,WindOn,7200,0.29,1900,300,24
DEN,SunPV,1,0.0,1900,1,1
DEN,SunPV,2,0.0,1900,1,2
DEN,SunPV,3,0.0,1900,1,3
DEN,SunPV,4,0.0,1900,1,4
DEN,SunPV,5,0.0,1900,1,5
DEN,SunPV,6,0.0,1900,1,6
DEN,SunPV,7,0.0,1900,1,7
DEN,SunPV,8,0.0,1900,1,8
DEN,SunPV,9,0.0,1900,1,9
DEN,SunPV,10,0.008,1900,1,10
DEN,SunPV,11,0.02,1900,1,11
DEN,SunPV,12,0.015,1900,1,12
DEN,SunPV,13,0.015,1900,1,13
DEN,SunPV,14,0.014,1900,1,14
DEN,SunPV,15,0.001,1900,1,15
DEN,SunPV,16,0.0,1900,1,16
DEN,SunPV,17,0.0,1900,1,17
DEN,SunPV,18,0.0,1900,1,18
DEN,SunPV,19,0.0,1900,1,19
DEN,SunPV,20,0.0,1900,1,20
DEN,SunPV,21,0.0,1900,1,21
DEN,SunPV,22,0.0,1900,1,22
DEN,SunPV,23,0.0,1900,1,23
DEN,SunPV,24,0.0,1900,1,24
DEN,SunPV,3577,0.0,1900,150,1
DEN,SunPV,3578,0.0,1900,150,2
DEN,SunPV,3579,0.0,1900,150,3
DEN,SunPV,3580,0.002,1900,150,4
DEN,SunPV,3581,0.014,1900,150,5
DEN,SunPV,3582,0.059,1900,150,6
DEN,SunPV,3583,0.154,1900,150,7
DEN,SunPV,3584,0.274,1900,150,8
DEN,SunPV,3585,0.415,1900,150,9
DEN,SunPV,3586,0.484,1900,150,10
DEN,SunPV,3587,0.57,1900,150,11
DEN,SunPV,3588,0.532,1900,150,12
DEN,SunPV,3589,0.517,1900,150,13
DEN,SunPV,3590,0.476,1900,150,14
DEN,SunPV,3591,0.429,1900,150,15
DEN,SunPV,3592,0.346,1900,150,16
DEN,SunPV,3593,0.214,1900,150,17
DEN,SunPV,3594,0.118,1900,150,18
DEN,SunPV,3595,0.028,1900,150,19
DEN,SunPV,3596,0.003,1900,150,20
DEN,SunPV,3597,0.0,1900,150,21
DEN,SunPV,3598,0.0,1900,150,22
DEN,SunPV,3599,0.0,1900,150,23
DEN,SunPV,3600,0.0,1900,150,24
DEN,SunPV,7177,0.0,1900,300,1
DEN,SunPV,7178,0.0,1900,300,2
DEN,SunPV,7179,0.0,1900,300,3
DEN,SunPV,7180,0.0,1900,300,4
DEN,SunPV,7181,0.0,1900,300,5
DEN,SunPV,7182,0.0,1900,300,6
DEN,SunPV,7183,0.001,1900,300,7
DEN,SunPV,7184,0.071,1900,300,8
DEN,SunPV,7185,0.229,1900,300,9
DEN,SunPV,7186,0.335,1900,300,10
DEN,SunPV,7187,0.417,1900,300,11
DEN,SunPV,7188,0.436,1900,300,12
DEN,SunPV,7189,0.404,1900,300,13
DEN,SunPV,7190,0.29,1900,300,14
DEN,SunPV,7191,0.166,1900,300,15
DEN,SunPV,7192,0.035,1900,300,16
DEN,SunPV,7193,0.0,1900,300,17
DEN,SunPV,7194,0.0,1900,300,18
DEN,SunPV,7195,0.0,1900,300,19
DEN,SunPV,7196,0.0,1900,300,20
DEN,SunPV,7197,0.0,1900,300,21
DEN,SunPV,7198,0.0,1900,300,22
DEN,SunPV,7199,0.0,1900,300,23
DEN,SunPV,7200,0.0,1900,300,24
DEN,WindOff,1,0.739,1900,1,1
DEN,WindOff,2,0.728,1900,1,2
DEN,WindOff,3,0.755,1900,1,3
DEN,WindOff,4,0.769,1900,1,4
DEN,WindOff,5,0.788,1900,1,5
DEN,WindOff,6,0.812,1900,1,6
DEN,WindOff,7,0.84,1900,1,7
DEN,WindOff,8,0.875,1900,1,8
DEN,WindOff,9,0.87,1900,1,9
DEN,WindOff,10,0.869,1900,1,10
DEN,WindOff,11,0.869,1900,1,11
DEN,WindOff,12,0.864,1900,1,12
DEN,WindOff,13,0.869,1900,1,13
DEN,WindOff,14,0.878,1900,1,14
DEN,WindOff,15,0.877,1900,1,15
DEN,WindOff,16,0.88,1900,1,16
DEN,WindOff,17,0.9,1900,1,17
DEN,WindOff,18,0.92,1900,1,18
DEN,WindOff,19,0.933,1900,1,19
DEN,WindOff,20,0.945,1900,1,20
DEN,WindOff,21,0.958,1900,1,21
DEN,WindOff,22,0.97,1900,1,22
DEN,WindOff,23,0.976,1900,1,23
DEN,WindOff,24,0.98,1900,1,24
DEN,WindOff,3577,0.643,1900,150,1
DEN,WindOff,3578,0.717,1900,150,2
DEN,WindOff,3579,0.782,1900,150,3
DEN,WindOff,3580,0.806,1900,150,4
DEN,WindOff,3581,0.795,1900,150,5
DEN,WindOff,3582,0.751,1900,150,6
DEN,WindOff,3583,0.713,1900,150,7
DEN,WindOff,3584,0.704,1900,150,8
DEN,WindOff,3585,0.745,1900,150,9
DEN,WindOff,3586,0.789,1900,150,10
DEN,WindOff,3587,0.798,1900,150,11
DEN,WindOff,3588,0.793,1900,150,12
DEN,WindOff,3589,0.779,1900,150,13
DEN,WindOff,3590,0.769,1900,150,14
DEN,WindOff,3591,0.763,1900,150,15
DEN,WindOff,3592,0.765,1900,150,16
DEN,WindOff,3593,0.773,1900,150,17
DEN,WindOff,3594,0.784,1900,150,18
DEN,WindOff,3595,0.792,1900,150,19
DEN,WindOff,3596,0.8,1900,150,20
DEN,WindOff,3597,0.813,1900,150,21
DEN,WindOff,3598,0.826,1900,150,22
DEN,WindOff,3599,0.834,1900,150,23
DEN,WindOff,3600,0.837,1900,150,24
DEN,WindOff,7177,0.378,1900,300,1
DEN,WindOff,7178,0.374,1900,300,2
DEN,WindOff,7179,0.37,1900,300,3
DEN,WindOff,7180,0.367,1900,300,4
DEN,WindOff,7181,0.352,1900,300,5
DEN,WindOff,7182,0.337,1900,300,6
DEN,WindOff,7183,0.332,1900,300,7
DEN,WindOff,7184,0.334,1900,300,8
DEN,WindOff,7185,0.341,1900,300,9
DEN,WindOff,7186,0.365,1900,300,10
DEN,WindOff,7187,0.41,1900,300,11
DEN,WindOff,7188,0.455,1900,300,12
DEN,WindOff,7189,0.488,1900,300,13
DEN,WindOff,7190,0.512,1900,300,14
DEN,WindOff,7191,0.515,1900,300,15
DEN,WindOff,7192,0.541,1900,300,16
DEN,WindOff,7193,0.586,1900,300,17
DEN,WindOff,7194,0.612,1900,300,18
DEN,WindOff,7195,0.621,1900,300,19
DEN,WindOff,7196,0.626,1900,300,20
DEN,WindOff,7197,0.625,1900,300,21
DEN,WindOff,7198,0.622,1900,300,22
DEN,WindOff,7199,0.617,1900,300,23
DEN,WindOff,7200,0.622,1900,300,24
DEN,WindOn,1,0.503,1900,1,1
DEN,WindOn,2,0.511,1900,1,2
DEN,WindOn,3,0.52,1900,1,3
DEN,WindOn,4,0.539,1900,1,4
DEN,WindOn,5,0.574,1900,1,5
